1, 18.786762
2, 16.294961
3, 15.720680
4, 15.452310
5, 15.230722
6, 15.063414
7, 14.901097
8, 14.766240
9, 14.653272
10, 14.552480
11, 14.463807
12, 14.371850
13, 14.317085
14, 14.262147
15, 14.195145
16, 14.183229
17, 14.106391
18, 14.071425
19, 14.017405
20, 13.990496
21, 13.932790
22, 13.924808
23, 13.863631
24, 13.830425
25, 13.791581
26, 13.809065
27, 13.754195
28, 13.736585
29, 13.724337
30, 13.680619
31, 13.651426
32, 13.611253
33, 13.605930
34, 13.559235
35, 13.549635
36, 13.527462
37, 13.500229
38, 13.494001
39, 13.489656
40, 13.453466
41, 13.422137
42, 13.429608
43, 13.414258
44, 13.374622
45, 13.352332
46, 13.325984
47, 13.335507
48, 13.449960
49, 13.367387
50, 13.393700
51, 13.239395
52, 13.233621
53, 13.216661
54, 13.223042
55, 13.180730
56, 13.163427
57, 13.223515
58, 13.151885
59, 13.124096
60, 13.168484
61, 13.150702
62, 13.101036
63, 13.114566
64, 13.152895
65, 13.074537
66, 13.036509
67, 13.033596
68, 13.031943
69, 12.993459
70, 13.007236
71, 13.029004
72, 12.949632
73, 12.951918
74, 12.951175
75, 12.925206
76, 12.913537
77, 13.284201
78, 13.027480
79, 12.925790
80, 12.923963
81, 12.899687
82, 12.883803
83, 12.831015
84, 12.866221
85, 12.852829
86, 12.851088
87, 12.886642
88, 12.829197
89, 12.937202
90, 13.014263
91, 12.860996
92, 12.781545
93, 12.777966
94, 12.794319
95, 12.750975
96, 12.793813
97, 12.737437
98, 12.951023
99, 12.759133
100, 12.742455
101, 12.701373
102, 12.697694
103, 12.669036
104, 12.685865
105, 12.742311
106, 12.741170
107, 12.657389
108, 12.680748
109, 12.657188
110, 12.652702
111, 12.638428
112, 12.624835
113, 12.654907
114, 12.610313
115, 12.608293
116, 12.648807
117, 12.565394
118, 12.553756
119, 12.561655
120, 12.575609
121, 12.570292
122, 12.580916
123, 12.586402
124, 12.637843
125, 12.514003
126, 12.530036
127, 12.547804
128, 12.622350
129, 12.503106
130, 12.523506
131, 12.480145
132, 12.486470
133, 12.464304
134, 12.676863
135, 12.564495
136, 12.458496
137, 12.451657
138, 12.435031
139, 12.427184
140, 12.455426
141, 12.421528
142, 12.479991
143, 12.745603
144, 12.620958
145, 12.433500
146, 12.400368
147, 12.471207
148, 12.391517
149, 12.395600
150, 12.394697
151, 12.369715
152, 12.360369
153, 12.791992
154, 12.667539
155, 12.452157
156, 12.372452
157, 12.436185
158, 12.324418
159, 12.356416
160, 12.334561
161, 12.330052
162, 12.352996
163, 12.341440
164, 12.354167
165, 12.328452
166, 12.414933
167, 12.306762
168, 12.300919
169, 12.335273
170, 12.281672
171, 12.299566
172, 12.351134
173, 12.302104
174, 12.295661
175, 12.255642
176, 12.291072
177, 12.346214
178, 12.367128
179, 12.237614
180, 12.274339
181, 12.241353
182, 12.221427
183, 12.246778
184, 12.222741
185, 12.243754
186, 12.526205
187, 12.510696
188, 12.272471
189, 12.295438
190, 12.271259
191, 12.282761
192, 12.204224
193, 12.178400
194, 12.216585
195, 12.210456
196, 12.294919
197, 12.243966
198, 12.207623
199, 12.307035
200, 12.320360
