1, 22.624069
2, 19.771872
3, 18.534266
4, 17.884269
5, 17.554268
6, 17.345877
7, 16.967685
8, 16.818107
9, 16.524541
10, 16.301547
11, 16.091862
12, 15.901770
13, 15.888787
14, 15.761562
15, 15.646404
16, 15.528090
17, 15.342546
18, 15.315070
19, 15.167353
20, 15.055002
21, 15.048311
22, 14.929742
23, 14.833980
24, 14.774337
25, 14.644690
26, 14.636338
27, 14.496429
28, 14.354229
29, 14.307200
30, 14.209768
31, 14.125272
32, 14.136301
33, 14.061074
34, 13.871327
35, 13.825417
36, 13.858686
37, 13.668284
38, 13.597823
39, 13.520547
40, 13.544453
41, 13.421010
42, 13.419890
43, 13.252949
44, 13.241294
45, 13.215948
46, 13.115250
47, 13.078262
48, 13.084668
49, 12.918079
50, 12.966304
51, 12.861369
52, 12.699164
53, 12.668006
54, 12.646538
55, 12.624532
56, 12.515933
57, 12.461783
58, 12.381550
59, 12.352882
60, 12.290155
61, 12.206158
62, 12.064388
63, 12.087709
64, 12.176387
65, 12.086717
66, 11.871090
67, 11.927385
68, 11.774682
69, 11.630353
70, 11.743965
71, 11.618139
72, 11.565532
73, 11.510659
74, 11.418181
75, 11.318070
76, 11.289742
77, 11.258342
78, 11.189539
79, 11.161435
80, 11.079119
81, 10.998624
82, 10.968695
83, 10.987774
84, 10.853969
85, 10.819687
86, 10.924113
87, 10.944735
88, 10.738731
89, 10.648330
90, 10.612504
91, 10.503100
92, 10.427685
93, 10.475177
94, 10.433090
95, 10.389242
96, 10.338503
97, 10.268404
98, 10.258083
99, 10.277992
100, 10.840286
101, 10.653687
102, 10.241784
103, 10.113439
104, 10.039397
105, 10.020874
106, 9.918552
107, 9.908836
108, 9.931499
109, 9.838028
110, 9.868858
111, 9.837510
112, 9.772984
113, 9.764411
114, 9.747324
115, 9.704982
116, 9.698798
117, 9.689191
118, 9.626398
119, 9.613499
120, 9.588737
121, 9.570824
122, 9.534077
123, 9.468083
124, 9.513539
125, 9.516121
126, 9.518296
127, 9.471621
128, 9.342513
129, 9.324658
130, 9.309924
131, 9.353707
132, 9.308023
133, 9.227254
134, 9.361977
135, 9.406826
136, 9.267321
137, 9.139336
138, 9.117063
139, 9.184528
140, 9.109637
141, 9.086065
142, 9.066772
143, 9.019110
144, 9.068968
145, 9.023212
146, 9.057755
147, 8.987271
148, 8.990506
149, 9.034594
150, 8.971246
151, 8.909671
152, 8.948354
153, 8.910364
154, 8.963852
155, 8.846344
156, 8.807659
157, 8.789610
158, 8.785758
159, 8.766230
160, 8.775927
161, 8.773143
162, 8.783658
163, 8.748176
164, 8.698942
165, 8.627869
166, 8.642010
167, 8.686911
168, 8.655299
169, 8.696108
170, 8.635749
171, 8.638055
172, 8.619847
173, 8.605594
174, 8.580880
175, 8.601541
176, 8.541560
177, 8.490310
178, 8.483759
179, 8.439888
180, 8.408500
181, 8.467420
182, 8.448111
183, 8.522850
184, 8.735803
185, 8.559562
186, 8.378596
187, 8.299450
188, 8.370581
189, 8.323005
190, 8.353618
191, 8.340576
192, 8.343320
193, 8.475274
194, 8.364434
195, 8.295646
196, 8.246280
197, 8.236526
198, 8.249031
199, 8.243867
200, 8.297939
