1, 36.397402
2, 21.564306
3, 19.429211
4, 21.190419
5, 20.065881
6, 19.691780
7, 19.282191
8, 17.593329
9, 16.560170
10, 16.059175
11, 15.906236
12, 14.888746
13, 17.861144
14, 17.570699
15, 13.164895
16, 12.141923
17, 12.207211
18, 12.470279
19, 11.767655
20, 12.327395
21, 11.675612
22, 11.691404
23, 11.708376
24, 11.707954
25, 12.021633
26, 11.602410
27, 11.370121
28, 11.839597
29, 11.802369
30, 11.744666
31, 11.478078
32, 11.643962
33, 11.492533
34, 11.021810
35, 11.474840
36, 11.431087
37, 12.914378
38, 12.996530
39, 11.293203
40, 10.827613
41, 10.544049
42, 10.549546
43, 10.004333
44, 10.227345
45, 9.667916
46, 9.207606
47, 9.354915
48, 9.542362
49, 8.753283
50, 8.309023
51, 8.764959
52, 8.042103
53, 8.485807
54, 8.468408
55, 7.800482
56, 7.791142
57, 7.439641
58, 7.651625
59, 7.879759
60, 7.829300
61, 7.266344
62, 7.039188
63, 7.155663
64, 6.638963
65, 7.099825
66, 7.053669
67, 6.665852
68, 6.406289
69, 6.713657
70, 6.369099
71, 6.644929
72, 6.669692
73, 6.449432
74, 6.169822
75, 5.836811
76, 6.226411
77, 6.211725
78, 6.383525
79, 5.911108
80, 5.977232
81, 5.486769
82, 6.149850
83, 5.465697
84, 5.614609
85, 5.381698
86, 5.475195
87, 5.932555
88, 5.655428
89, 5.196030
90, 6.021210
91, 5.687243
92, 5.593508
93, 5.522623
94, 6.082477
95, 5.385232
96, 5.150588
97, 5.545799
98, 5.138245
99, 5.854480
100, 5.158937
101, 5.623795
102, 5.028296
103, 5.536367
104, 4.896530
105, 5.674211
106, 4.828093
107, 5.352855
108, 4.998174
109, 5.348762
110, 5.028350
111, 5.092449
112, 5.047917
113, 4.991550
114, 5.122458
115, 5.046567
116, 5.208026
117, 4.913946
118, 4.947085
119, 4.941074
120, 4.627469
121, 4.728464
122, 5.151620
123, 5.152561
124, 4.746031
125, 5.089734
126, 5.153805
127, 4.832411
128, 4.616548
129, 5.091053
130, 4.802371
131, 4.600850
132, 4.613957
133, 4.794467
134, 4.952570
135, 4.644215
136, 4.904241
137, 4.941185
138, 4.697517
139, 4.286313
140, 4.279864
141, 4.165677
142, 4.705548
143, 4.663538
144, 4.048147
145, 3.956984
146, 4.443842
147, 4.272331
148, 4.937266
149, 4.518217
150, 4.537699
151, 4.307144
152, 4.479215
153, 4.092389
154, 4.351519
155, 4.618509
156, 4.120210
157, 4.473387
158, 3.849589
159, 4.149708
160, 4.211224
161, 4.148056
162, 3.984552
163, 3.759128
164, 4.019780
165, 3.924397
166, 4.512953
167, 3.720885
168, 4.017151
169, 4.007040
170, 3.925408
171, 3.879298
172, 4.058596
173, 3.708701
174, 4.370290
175, 4.623788
176, 3.989311
177, 3.886523
178, 4.138654
179, 4.698820
180, 3.958254
181, 4.069421
182, 3.870201
183, 4.507361
184, 4.356450
185, 3.827329
186, 3.985610
187, 4.078868
188, 3.999973
189, 3.924672
190, 4.186454
191, 4.193051
192, 4.396343
193, 3.721782
194, 4.098312
195, 3.936919
196, 3.769906
197, 3.836809
198, 4.163100
199, 3.619641
200, 3.676844
