1, 59.675961
2, 47.284819
3, 39.471668
4, 35.606012
5, 33.060447
6, 31.738101
7, 31.210662
8, 31.326063
9, 29.754729
10, 29.336098
11, 28.995493
12, 28.443058
13, 27.916117
14, 27.040341
15, 27.684933
16, 26.688299
17, 25.539524
18, 25.537975
19, 25.316758
20, 24.642918
21, 24.699437
22, 24.307136
23, 23.747768
24, 23.456393
25, 23.343470
26, 23.340740
27, 22.797577
28, 22.252767
29, 21.915852
30, 21.957437
31, 22.232996
32, 21.394719
33, 21.725774
34, 21.387273
35, 21.299796
36, 20.827274
37, 20.668775
38, 20.459849
39, 20.081095
40, 19.753382
41, 19.209393
42, 19.406713
43, 19.902467
44, 21.511818
45, 20.381947
46, 21.800739
47, 21.483586
48, 20.765452
49, 19.693093
50, 19.797965
51, 19.270682
52, 18.652674
53, 18.656618
54, 19.105788
55, 18.570110
56, 18.408875
57, 18.958275
58, 19.505369
59, 19.505394
60, 18.413500
61, 18.976145
62, 18.072786
63, 18.545971
64, 18.050423
65, 17.427713
66, 17.430169
67, 16.696646
68, 16.992430
69, 18.003181
70, 17.012012
71, 17.268609
72, 16.852143
73, 16.805428
74, 17.841724
75, 17.596263
76, 17.476191
77, 17.403504
78, 16.742099
79, 16.070285
80, 16.262137
81, 15.133493
82, 15.791028
83, 14.948837
84, 14.803854
85, 14.302401
86, 14.070987
87, 14.199355
88, 14.430268
89, 14.316007
90, 14.011691
91, 13.902506
92, 13.701143
93, 13.410806
94, 14.174875
95, 13.580177
96, 13.895385
97, 14.674101
98, 15.189558
99, 15.812966
100, 15.418895
101, 14.863193
102, 14.822964
103, 17.005008
104, 16.418624
105, 14.817645
106, 14.136472
107, 13.812562
108, 13.832877
109, 14.123526
110, 13.163968
111, 13.212091
112, 13.377582
113, 13.873417
114, 13.380022
115, 12.908426
116, 12.804304
117, 12.499145
118, 12.306377
119, 12.383210
120, 12.209869
121, 12.798425
122, 12.593685
123, 12.113291
124, 12.292917
125, 12.154202
126, 12.048662
127, 13.095918
128, 12.194913
129, 11.765100
130, 11.724217
131, 11.872053
132, 11.996125
133, 11.740300
134, 11.664651
135, 11.483612
136, 11.335607
137, 11.151830
138, 12.267059
139, 12.053085
140, 12.165193
141, 11.881467
142, 11.534671
143, 11.809766
144, 11.748395
145, 11.535390
146, 11.279822
147, 11.094165
148, 11.399323
149, 11.402852
150, 11.655862
151, 11.363478
152, 11.002777
153, 10.518270
154, 10.566051
155, 10.317013
156, 10.516465
157, 10.541591
158, 10.600230
159, 10.479246
160, 10.332161
161, 10.233152
162, 10.470582
163, 10.215319
164, 10.061436
165, 10.426501
166, 10.068859
167, 9.961251
168, 9.977439
169, 10.254862
170, 9.959973
171, 9.905349
172, 10.224537
173, 10.730811
174, 10.623055
175, 10.808955
176, 10.959510
177, 10.685228
178, 10.155964
179, 9.825606
180, 9.718244
181, 9.582551
182, 9.600193
183, 9.350315
184, 9.409979
185, 9.301794
186, 9.315198
187, 9.269117
188, 9.189692
189, 9.328169
190, 9.790192
191, 9.870431
192, 9.446694
193, 9.226867
194, 9.284896
195, 9.039269
196, 8.979767
197, 9.038364
198, 9.277021
199, 9.324332
200, 9.045494
